date,M0_raw_spread_h3,M1_slope_h3,M2_slope_curv_h3,M3_full_ns_h3,M4_db1_b2_b3_h3,M0_raw_spread_h6,M1_slope_h6,M2_slope_curv_h6,M3_full_ns_h6,M4_db1_b2_b3_h6,M0_raw_spread_h12,M1_slope_h12,M2_slope_curv_h12,M3_full_ns_h12,M4_db1_b2_b3_h12
1984-03-01,0.09575245018716672,0.09229669069713531,0.08229494889007988,0.1990528196527077,0.07605944172623146,0.07500341714424574,0.07090514139884875,0.04470336690663707,0.12497133741558525,0.04900377889332856,0.04873009220479708,0.04496980212483408,0.025909324825235554,0.0571391147097674,0.02769232934254786
1984-04-01,0.0867960804929957,0.08305541287306956,0.07239761009606341,0.18199723388545885,0.06607194154097423,0.06503673005431392,0.06077236483141168,0.03480438824456031,0.10400182075931408,0.03878087832348576,0.039219984917566376,0.03556599662261019,0.018132021702419548,0.04283048995837537,0.01962682375841783
1984-05-01,0.077190408179833,0.07186708449414661,0.057246132341214895,0.13150265156207958,0.04617527317226939,0.05477966090804036,0.049094585273783374,0.019021579462184017,0.05403737674491453,0.024847405644860425,0.030124567969377434,0.025619357554987263,0.007882845582216162,0.01916320634936648,0.009560714122065451
1984-06-01,0.08760184354173417,0.08131703721529815,0.06396253968139674,0.12208756935063775,0.06560904910238514,0.06591812371538763,0.05891366316982303,0.02165591556931499,0.04895827533219027,0.020570223899628447,0.04003553475928912,0.033915608642466885,0.009785309221229567,0.02026707143227164,0.009550646146458562
1984-07-01,0.12695226216269884,0.12217966879948466,0.10791073476320384,0.22355218500515822,0.11975880006936446,0.11223965116967816,0.10616017519635523,0.06471898888049522,0.14897885078512546,0.055909172957312195,0.08896826587393536,0.08215156135513718,0.045477090976654345,0.0855343998229503,0.04158383729845989
1984-08-01,0.15067764221701696,0.1452189947331049,0.1285410211730248,0.22802933621700655,0.13582380307483516,0.14262638666193128,0.13540611616009612,0.08367041936354319,0.15938998872710536,0.07722595920848348,0.12599040328807276,0.11701562996785048,0.06614957268907984,0.10776698015627978,0.06313092718952297
1984-09-01,0.13909971706961544,0.13386812369331852,0.11806515156390834,0.205694984668502,0.1227764682156855,0.1276084216292092,0.12080572769032077,0.0733861092520073,0.13801302560917778,0.06913630818404844,0.10730444708882309,0.09923091217822844,0.05480681886127658,0.08952465749913152,0.052988601136943494
1984-10-01,0.10839930503712303,0.10376811530781077,0.09024876473986582,0.15014372588166242,0.10113784973467144,0.08966349867199735,0.0840238966239879,0.04787618702292204,0.08745851959573986,0.040704776209406095,0.06376563237652977,0.05806673673057589,0.029460145189538416,0.04892405186658033,0.02664761129512595
1984-11-01,0.08038065507885078,0.07693695403403888,0.06720714170331253,0.1364594836669279,0.06413197856899477,0.05813353805552665,0.05430112201972811,0.031339098767388315,0.07344914647549715,0.033014077999753345,0.033015751867441795,0.029927334060678667,0.015411569198067684,0.031106617525339723,0.01606908443332774
1984-12-01,0.059809546625888894,0.056861581158672694,0.048809029651911404,0.10976818124674703,0.046735286469514824,0.03753978258679145,0.03461000791240115,0.01846917491998471,0.05028966768583499,0.0193812082344517,0.016708640627585637,0.014855723623412599,0.006928759328593893,0.0161740242647483,0.007222251385882221
1985-01-01,0.07376212757590737,0.07084135487043468,0.06266651963558693,0.1297978606570105,0.06667952449592333,0.05123717911359821,0.048059254373006566,0.02920976008037609,0.07012556301654126,0.026701360174647637,0.027163754483828465,0.024788499403435107,0.013655586469842442,0.028098953721881308,0.012938199202546411
1985-02-01,0.06900720424832815,0.06589745867929302,0.05726518459570621,0.13629249009992744,0.046363087882767946,0.04643474696227827,0.04315839789876128,0.0243139091137187,0.06953951799109279,0.031472286224996336,0.02331094127504611,0.020978208497604053,0.010483113276046657,0.02472306621003315,0.01260660798897908
1985-03-01,0.06861490324318825,0.06542687130350082,0.05658594525004211,0.12435387097344319,0.05890798744074639,0.046044494993690024,0.042699837833745986,0.023571929052807285,0.06159212681490091,0.022141417680409576,0.023006350933186252,0.020632396933672612,0.010042570152014652,0.022337720896783982,0.009698618945364813
1985-04-01,0.05800642151127446,0.05553048050390573,0.04879551610230265,0.12254162083103731,0.04812086858818204,0.03586145490242893,0.033398611364914524,0.01968513012582184,0.060448081473922576,0.01989885886980102,0.015547218428931036,0.014046541449394113,0.007465268369890128,0.01876113247899386,0.007578669816086727
1985-05-01,0.059469955307225895,0.05783265850884725,0.053478592620253305,0.13089489208037192,0.06415702102862718,0.03722198179069635,0.03550181224465749,0.02591208413305314,0.07501520498823668,0.02022504695531129,0.01648655747662568,0.015461118649465517,0.010856605747211987,0.025437278369858866,0.009232247689443241
1985-06-01,0.05284498091327424,0.05108642054604225,0.04642472067231542,0.11017626400086289,0.04627409570133201,0.031185187786871606,0.029449774004803204,0.0199848528969329,0.05695891897952692,0.019966690622835032,0.012465209972651794,0.011518223276747985,0.007382296820580487,0.017495930913417102,0.007428147262219884
1985-07-01,0.058587541981350105,0.05671797336771839,0.05169432630949066,0.12525162234373638,0.047275611833786896,0.03639989692582321,0.034478696869070305,0.023697213600049304,0.06843100508492758,0.026413645582388456,0.01591674383982988,0.014767273689314811,0.009592004834881847,0.02263815942609648,0.010400300497355321
1985-08-01,0.06328626751457331,0.061318197209435446,0.055971396020224023,0.12314280843568332,0.058386573036241944,0.04083803445378868,0.03875726398850201,0.026815770878579316,0.06885356700162396,0.02524529802338659,0.019071453442813066,0.017738621285759412,0.011595772717336505,0.024998669460504823,0.011196566701505711
1985-09-01,0.05620775165712757,0.05442440674919317,0.04966766534439246,0.11878656803568427,0.046999746305607486,0.03420995584488272,0.032401879046793224,0.022385348543034558,0.06388231760815777,0.023907957922808466,0.014432342817944687,0.013392343292460465,0.008769446071328105,0.020611084119977977,0.00923459757446786
1985-10-01,0.06814199463017814,0.06676561013014426,0.06312838358414756,0.1482773813657205,0.0655982908178311,0.04557529562191751,0.04400804347457142,0.03519707730045328,0.09489194428444159,0.03340504960502143,0.022641880686227512,0.021623892310969447,0.017014154166515767,0.036961831765580315,0.016498568909176326
1985-11-01,0.08042880505131883,0.07942317429075663,0.0768253943165638,0.16705619192512483,0.08262529227036441,0.05818456970288723,0.056906680405443964,0.049869038548803375,0.12002993096230885,0.04539281787129216,0.03306038387904267,0.03216112585560257,0.028271568118896386,0.05518633186543616,0.02664196056779475
1985-12-01,0.09587055871190092,0.09558337983842491,0.09510021295247617,0.18967804335531563,0.10595582069241244,0.07513726079134096,0.07460552736081995,0.07295235913195436,0.15492693556083692,0.06374391107931876,0.0488619473317857,0.048564464969006106,0.0486610873132756,0.08456026905240643,0.044638398822999685
1986-01-01,0.09244070645742031,0.09195162712647875,0.09086242435844866,0.18013806649452857,0.08959279406789722,0.07127546538581012,0.0705194842560858,0.06716907921871326,0.1427782715616709,0.06822623562140741,0.04510054637403482,0.04459990878768057,0.043311879470899796,0.07582958371068252,0.043857115233573545
1986-02-01,0.15102158398510507,0.1504027309421409,0.1482246250024502,0.18444394939354491,0.1870456445538471,0.14307756372801883,0.14218536408022692,0.1337678259146577,0.16861863535250593,0.09941419702955212,0.1265623379757766,0.12550070479081255,0.11784612093788527,0.14128088736827238,0.0982771662224487
1986-03-01,0.15741478427596656,0.15658727997121819,0.1536662812670162,0.1530286041505748,0.1804217530216149,0.15151349576927403,0.15035747470172794,0.13922730234835912,0.13996866177405465,0.11391956592044167,0.13736062333222948,0.135902190686848,0.1250838666677338,0.13115569987797326,0.11066810388953136
1986-04-01,0.14330942266135993,0.1421466484804761,0.13837240509640464,0.13772111817865007,0.13663985277786522,0.13302966006927408,0.1314201133047504,0.11802604499329789,0.11908609020318778,0.11943435678778697,0.11396830083418324,0.11209149136866398,0.09968594349452226,0.10579147118073062,0.1005787309091073
1986-05-01,0.14100568966814236,0.13739515327382695,0.1262428196655857,0.09774850137479968,0.12093894037818836,0.1300571651549719,0.12530481224652557,0.08986650970260085,0.06937209157013477,0.09410114980459366,0.11030258056289471,0.10463578965389753,0.07084597361053734,0.0662704840504482,0.07319379455123341
1986-06-01,0.14873164071146883,0.14598209433648496,0.13727685378374072,0.10368023922186775,0.1509457294927704,0.14007893883080502,0.13639989844721023,0.10727073535146087,0.08095640053749198,0.09477415256994043,0.12277220046648751,0.11825093239207268,0.08955948181412482,0.08157670251703869,0.08304956162913507
1986-07-01,0.12576747747918104,0.12446054842205012,0.1204653697400428,0.12072276138467875,0.11188143993965194,0.1107639669425397,0.1089846772029599,0.09572958817778282,0.09789102459241422,0.10408735122201496,0.08725426323845992,0.08538061801957897,0.07415096673580174,0.08027798781334039,0.07841667671214737
1986-08-01,0.10320981228414305,0.10281043280697627,0.10190084873092625,0.11783034155315197,0.10409479289890183,0.08356991687921927,0.08290746276544475,0.07983995642768305,0.09562369167228868,0.07770634255579716,0.05737516524569128,0.0569150832341016,0.05576203490134188,0.06672682750981011,0.054882741019936954
1986-09-01,0.09512516422420253,0.09336371940741306,0.08832975637288776,0.09007891122423523,0.08186241599316912,0.07429357897248319,0.07210113976357871,0.05784813940405051,0.06117233723030738,0.06321537025348078,0.048032568475602194,0.04612266727018728,0.03604908431397049,0.04117770000566522,0.03836777651772197
1986-10-01,0.09167556543390282,0.09075782790231629,0.08833660134350185,0.10678686442593799,0.08562920319642126,0.07042114260795858,0.06918948652085317,0.06211974900724873,0.07871642446334326,0.0643691746897184,0.044280693311235964,0.04333129709225867,0.03907492705194822,0.049360999808154324,0.04011395678308297
1986-11-01,0.10649590187253322,0.10590458181439077,0.104356946237665,0.12095701605128062,0.10821823911651385,0.0874163935520072,0.08652774924439094,0.08145842593811387,0.09767061195641108,0.0778065893927483,0.061386795922552854,0.06067319804117114,0.057715430273122946,0.06911935768593123,0.05612352018529944
1986-12-01,0.11410107735648478,0.11363048504443857,0.11238024666057567,0.13203548329147546,0.10994735296732444,0.0964754070163999,0.09572871869809407,0.09136303710151844,0.1105594586493791,0.09360015834780205,0.07112842614119219,0.0705189524736337,0.06803964269903688,0.08132871905031885,0.06922359808130886
1987-01-01,0.11265542184918459,0.11241985084719319,0.11192841236876827,0.13638775851282908,0.1111673016165991,0.09473711167184629,0.09427225812828555,0.0923059607455115,0.1159511403688282,0.09293284226873899,0.06922846153247614,0.06893342134067325,0.0686797038840892,0.08382567255681006,0.06907946832590421
1987-02-01,0.1081047675706528,0.10743527817824666,0.10562552320172547,0.12184831965039744,0.10577051391617903,0.08931487585762454,0.08833270712664792,0.08242781189905468,0.09827983907936116,0.08213228782429305,0.0633949043681154,0.06257198417608689,0.058838925027840945,0.07020919643696943,0.058812463449052964
1987-03-01,0.1034549954017902,0.10287775564678026,0.10140574734923113,0.1308097471956443,0.09304205846848174,0.08385544256261712,0.08298582410330008,0.07822894311907552,0.1050191243250494,0.08640372049008427,0.05767027634261973,0.05699570180631183,0.05437185318250338,0.07000116048848751,0.058155282472823616
1987-04-01,0.0906912905140615,0.08795144509779068,0.08007413919656231,0.08206793071503327,0.0721735835745133,0.06932607284803757,0.06608928718852762,0.04537345476584592,0.048403744710629935,0.05130837243910346,0.0432364544257487,0.04041729494977221,0.02595818865641127,0.030543726619408636,0.028320037849500868
1987-05-01,0.09199953570564035,0.08870027566227512,0.07919936453700699,0.07628733645452758,0.07512402933440064,0.07078254914150554,0.06691285334922394,0.04240631828928328,0.04221039125790905,0.04501548382186898,0.04462696651932888,0.04118542554084786,0.02389001308702665,0.027196737042071442,0.024996689020241367
1987-06-01,0.090989415552295,0.08792480301773581,0.07910776014888043,0.07771034039264754,0.07912354556142898,0.06965728699860893,0.06606003582270134,0.043199778591600305,0.043977068866575174,0.04288765343726422,0.04355150130297675,0.04039009303597801,0.02438404626951802,0.02805190803833151,0.02439346371897872
1987-07-01,0.08443905975815857,0.0822226411003305,0.07594621964498503,0.09898334499480743,0.06648561679867884,0.06247658383163238,0.05988000295898915,0.04357866404307277,0.06071380388244744,0.05105546760758032,0.036880584675678306,0.034770622049910056,0.0240827086612514,0.03343363189375246,0.02691443590400888
1987-08-01,0.08257286750324189,0.07996469666561795,0.07256840423844871,0.09377548713771716,0.06721558902610651,0.06046909917546553,0.0574786107776745,0.03890296321630056,0.05393399647258241,0.04257882968354167,0.03507760150187222,0.03265814205091024,0.0206256007890449,0.028881410440826684,0.02203273114335992
1987-09-01,0.08050762906178749,0.07742107394758457,0.0686873575494775,0.09350283096720896,0.05880397861843199,0.058268137253605023,0.054805842265554634,0.03375768236685309,0.04989473923845478,0.04071182199990678,0.033133512447025906,0.030356088602969556,0.016995729714181788,0.02516244001135919,0.019413455123919662
1987-10-01,0.06547459046980161,0.06252407773174436,0.05438129782310416,0.06039237805737525,0.06358829007116454,0.042954580650679475,0.039902854852081955,0.02254846181204805,0.02690336063536477,0.018059436348042482,0.02064166412777352,0.01856453555214768,0.009319441530227549,0.012436386774250649,0.008081482520188723
1987-11-01,0.06677717626124077,0.06366011466802882,0.055041565204044615,0.05973086118034078,0.05284207680221681,0.04422885316039341,0.040990935109738835,0.02259173736040897,0.026231966786031156,0.023622578838912604,0.021606632019152895,0.019360417012520857,0.00940599244088283,0.012357259909475015,0.00977177855221208
1987-12-01,0.07978509768020997,0.07674481046884812,0.068151576659547,0.07494768601241625,0.06872294753331817,0.05750334003150535,0.054101159819465075,0.03345109825096404,0.03892460032712538,0.032840167405555835,0.03246614746139389,0.02975800014029982,0.01674428651966791,0.021326092876769183,0.01663967380581785
1988-01-01,0.09054392765452884,0.08841541359363436,0.08233249217761374,0.09654736244395257,0.0888349071890489,0.06916250535990005,0.0665992439952936,0.05012024869017614,0.061855980922025974,0.045244553699697834,0.04308112597547734,0.040892410846830256,0.029510668090692634,0.037550393092930824,0.027691888120665392
1988-02-01,0.08774685484458827,0.08589067310713788,0.08064802938972604,0.09912701350616282,0.07965868373640334,0.06607707663617839,0.06383687750692159,0.04966932782732603,0.06457600793444328,0.05022778917209821,0.04018315846677138,0.03833906421658789,0.028885209018159518,0.03791787769231219,0.029215650403982
1988-03-01,0.07676184515971743,0.07475128485866558,0.06915836520644658,0.09366537481228077,0.06113613324615222,0.054333276987140106,0.05203863535662178,0.038101903630644494,0.05573039806331238,0.04416628621870272,0.029746129249672022,0.0280292352453465,0.019609262684023757,0.028322759563825815,0.02177706290837422
1988-04-01,0.0788381228102033,0.07680119018866868,0.0711104796251548,0.1026011187563644,0.06533415104169671,0.05650512811899333,0.0541598126098704,0.03978829033915954,0.06227057547060115,0.0440026416615399,0.031601557279797396,0.02980763768495609,0.02092899337920651,0.03147223621984175,0.02250592024890696
1988-05-01,0.09216045324493577,0.0895365147637136,0.08197783504783868,0.10906938326985322,0.07810744109986704,0.07096223874088305,0.06783571867808938,0.04766672631311603,0.06762920064714693,0.05035099356804582,0.04479943328777538,0.0420513338355858,0.027809601488632426,0.03890025395262784,0.02897570085703119
1988-06-01,0.10842018563314398,0.10582192486546826,0.09813290123442409,0.11641661632250133,0.10619395617976723,0.08968822595112297,0.08643054263644917,0.06406745386472457,0.07919015137152041,0.057608527459067804,0.06379195061626025,0.060571406245400965,0.0427533512013558,0.05367385555833849,0.040039236120717296
1988-07-01,0.11287113773464863,0.11044814831014182,0.1032225712600488,0.1355749450012272,0.09462985887334913,0.09499602057753104,0.09191167602047906,0.0703139860108249,0.09662043184214897,0.07772862593979948,0.06951055161549378,0.06638479610474654,0.04871183295661822,0.06478969187918097,0.052190072753252756
1988-08-01,0.12936060936786564,0.12668057043503111,0.11846468692805584,0.1486094961358031,0.11659161349042108,0.11525253394524643,0.11174979174077743,0.08582644618846974,0.11124309340328414,0.0870624518111105,0.09249415645268638,0.08857272812154066,0.06521530155854638,0.08259331578014795,0.06600613289041092
1988-09-01,0.1428351456975861,0.1408366843308133,0.1344942205575002,0.16673028623672465,0.1418721785081543,0.13241658062722955,0.12972809128779828,0.10825726924039814,0.1371976588414348,0.1010011184840941,0.11320991827649879,0.11001638527990598,0.08954333916688323,0.10976807641527969,0.08587360652129367
1988-10-01,0.15724868757811467,0.15614271939542057,0.1523541489449644,0.19313163771739994,0.1572419596734247,0.15129317047429386,0.14976711792831837,0.13573295156888854,0.17419950416052477,0.1303701412946262,0.137076151272139,0.1351447504706907,0.12125299690218988,0.14708622866729898,0.11838297246598939
1988-11-01,0.17168891566423916,0.1695985957320299,0.16255574452985877,0.1933993795835418,0.15512278553586784,0.17066126222477124,0.16782252361414246,0.14227680812172055,0.17074613487828727,0.14958771795178494,0.1625390767051711,0.15869922016492366,0.13140755918102748,0.1533046659189003,0.13574248702876984
1988-12-01,0.19976674118090393,0.19626868646923007,0.1844863708509542,0.18135332856085684,0.19064666686207282,0.20936880732931562,0.204587483752807,0.1614734527066306,0.15833318275881092,0.15439461890154743,0.21568140753459375,0.20871870283763466,0.15911252813824794,0.16503959254782308,0.1551048114850791
1989-01-01,0.22473357127048982,0.22212622767003537,0.21264673844763915,0.21377789003145026,0.21714745658704698,0.2446585042118533,0.2411722623849259,0.20433304510962896,0.20414167570822578,0.19855742169501034,0.26593998929947293,0.26041440250316145,0.21569916549669044,0.2227411733885229,0.2122684119865758
1989-02-01,0.22911935443897552,0.22619825093097834,0.2156804127413286,0.22285983955957356,0.20626720301988338,0.2509211201690472,0.2469974873785935,0.20628104953413923,0.21161614582214477,0.21589415580606575,0.27498038441775297,0.26876717297192243,0.21911350676372443,0.2296556896846828,0.22527888358278347
1989-03-01,0.25581279611799307,0.2524425530333105,0.24008793637357423,0.22979725975847037,0.2452740938771446,0.2893305708185485,0.2848427155465427,0.23625550743400814,0.22371126070236513,0.2293986660075002,0.330900593283661,0.32353009263997434,0.26246043936814667,0.26225995079683573,0.258263712887121
1989-04-01,0.2262555878017432,0.22395293257074833,0.2153882262491223,0.22353662673622188,0.2195850972402526,0.246829998214656,0.24378360820434014,0.21010363939259563,0.21659477222401136,0.20463947712635883,0.2690713406411649,0.2641555026212037,0.22306116722935543,0.23378653270946093,0.2197948479648658
1989-05-01,0.2428059687320927,0.24291433957641695,0.24163317147101937,0.2770440956007072,0.25027665600242877,0.27055958108245454,0.2710502976859409,0.2636178308833652,0.2975488561323884,0.25302842046324503,0.3034909678030076,0.3034940123198081,0.29292837357061424,0.3170928616231502,0.28612410769741664
1989-06-01,0.22400115991817993,0.2244399370960138,0.224513296348958,0.24956885057484568,0.2430110494977995,0.24361427817936726,0.2444803116665163,0.2425210120387838,0.26683062528839147,0.22133260005035027,0.2644354967837159,0.26515454294956475,0.2619587619679887,0.2804609736836573,0.24846077703083863
1989-07-01,0.20404177440833743,0.20672955076981764,0.21438720943419592,0.2894010171567089,0.21426969424382675,0.21536179085992802,0.21929499645979011,0.24663937638766797,0.32468927573841116,0.24677008297475667,0.22411816995619732,0.22931950000619117,0.2614757070094258,0.30779300863077,0.2613544718926468
1989-08-01,0.22281188252733036,0.22143000524829187,0.21578154439537023,0.2119342395543078,0.21828524036956787,0.2419196993836506,0.2401777964504534,0.2170943774084269,0.21221134356089283,0.21355344413207278,0.2619958578208773,0.25899116619192364,0.23069257890295713,0.2339071247186152,0.22857468342813225
1989-09-01,0.22847060690880333,0.22678724611431023,0.220107222214602,0.21040329463544472,0.22065673874517366,0.2499937361927005,0.24784128711286868,0.220819896510575,0.20997893325249695,0.2193955314248685,0.2736398549879435,0.2699792531353426,0.2366428700828771,0.23646672182591427,0.23585988742841807
1989-10-01,0.21899606033379587,0.21953484018144576,0.22000717695350808,0.24243917604318277,0.2262629470353651,0.2364913956892078,0.2374731168718744,0.23710377964429752,0.2589863869709327,0.22944976771965564,0.2541971825490529,0.2551245965120448,0.2540183133581829,0.2710689895073287,0.24916717409272238
1989-11-01,0.20703067573749773,0.2076178614532999,0.20843497428289987,0.2349247717711206,0.2099038516289704,0.21956505888327565,0.22055017059382076,0.22166786937407273,0.24804559233493767,0.21958439403959873,0.23006236195834062,0.23109004137811545,0.2321685540714334,0.2518167753402588,0.23084928478962136
1989-12-01,0.2047022427523273,0.20464099680299241,0.20343197690553666,0.22136979275530277,0.20290484845806966,0.21628968520382763,0.21634759062671743,0.20998540751099365,0.22751275715100544,0.21012197382365205,0.22542853237406135,0.22516917540682208,0.21754585083748518,0.23277471604296207,0.21765487456661953
1990-01-01,0.19090457314477355,0.18997884991390718,0.18625860270776456,0.21173951701429972,0.17250665659532116,0.19702198805844096,0.195815173477852,0.18075886447004147,0.20537594813527899,0.19617331411184907,0.198457318613041,0.1965738181613006,0.17957537350898406,0.19939280128503156,0.18884349210598683
1990-02-01,0.18881510376239696,0.18743074106695295,0.18231037793929417,0.2025727032499836,0.18083941767061767,0.1941270671807846,0.19227789786668192,0.17238608255260873,0.19172828094651395,0.17340977789453166,0.19445239968430755,0.1917103098411792,0.16934777469842283,0.18652087784554944,0.17009204497539027
1990-03-01,0.19340536360038402,0.19095780530328665,0.1824809209834139,0.18470398249997616,0.18247490256649113,0.20049511110846374,0.1971767480498341,0.1655386437135976,0.16754601844183925,0.1648140189398728,0.2032795802510874,0.1984512064185633,0.16244759111985113,0.17063975502027728,0.1622092316125333
1990-04-01,0.17946163179000474,0.17608808318869423,0.16502033131808064,0.16698327865272478,0.1551408599212769,0.18125046937460199,0.1766581870898848,0.13752750833782346,0.13957672431225904,0.14702797684913854,0.1768115985323423,0.17049316484554322,0.12768833948538744,0.1361723448883621,0.13333359314310994
1990-05-01,0.18710780665439752,0.18507017269806264,0.17795289012659493,0.18802807742776467,0.18791914480377686,0.19176647028636185,0.18900988879378489,0.16233643194641229,0.17184802415157235,0.15153475488882712,0.19119681488578028,0.1872353428418435,0.15736681912996836,0.16945925542941415,0.15110029830929816
1990-06-01,0.1891147744525009,0.18788665515555647,0.1832484918494366,0.2023890661257936,0.1865663195627531,0.19454185904779736,0.19291007048592435,0.17468843211939805,0.19306770230259207,0.17055642177438518,0.1950254039740656,0.1925780139281817,0.17208786753036287,0.18862576149816251,0.16973649803603685
1990-07-01,0.16558839056587116,0.1652695961995041,0.16383344970409341,0.2087840871727908,0.16033704548094158,0.16242787879241372,0.16197305692132863,0.15570169104141796,0.19951827844385855,0.15922578468840975,0.1516063634184221,0.1509836642807928,0.14505272842648198,0.17384499699605888,0.14716150030576686
1990-08-01,0.1286377119208449,0.12801253830144727,0.12610550013025634,0.19512657232253633,0.11024682898114507,0.11434633593301763,0.11341620773857508,0.10657279572462108,0.1698089419417922,0.12385527947686537,0.091429972719142,0.09051089443374077,0.08529799668228844,0.11985343515596847,0.09410819084821187
1990-09-01,0.12197081732336629,0.12087233582878526,0.11756857011302402,0.17346206789726515,0.11871247779664773,0.10606479359799559,0.10454891493084506,0.09358600709421372,0.1431860089392023,0.09224679114930773,0.08185474409978744,0.08032419324638462,0.07145646267548451,0.09894675272036219,0.0709287937411804
1990-10-01,0.12294688968176459,0.12250830716695438,0.12125711735836125,0.18769570115141165,0.12320593098953253,0.10726850629600332,0.10656609937345235,0.10197581100443082,0.16290192927992608,0.09988292450451591,0.083229215206096,0.0826136248002961,0.07973564744255096,0.11246919427291585,0.07878883149581645
1990-11-01,0.1378084496395835,0.13774610345055494,0.13750196565963363,0.1952042259620917,0.1479996034313581,0.12595496103509646,0.12575439358772372,0.1241607852277622,0.17939578617308483,0.11357419329536678,0.10529137528323873,0.10517970038177143,0.10497921590948472,0.1370676263451509,0.09933923987549564
1990-12-01,0.11500893761733866,0.11427819251223853,0.112200956861637,0.15287721681228245,0.11529940202950584,0.09757082772578918,0.09651011935586529,0.08956949942748138,0.12640618146226434,0.0864896564397325,0.0723329409872129,0.07137363744480016,0.06651036141653355,0.08765588459121637,0.06513803458863854
1991-01-01,0.10552925918387146,0.10450154318430127,0.10160291730382981,0.13473388092405458,0.10216371103495953,0.08628052222888988,0.08488139777612064,0.07586251782176265,0.10496373524865499,0.0751659836843928,0.060194129439553844,0.05895572694984624,0.05258924421830173,0.06932520059113767,0.05239279128185176
1991-02-01,0.1007615120225685,0.09932630353855693,0.09522366775553343,0.11895840763825649,0.09537335197652824,0.08073205067928452,0.07887753677105741,0.06671479976547685,0.0871730294753486,0.0663685093756064,0.05446592950637035,0.05281365258632248,0.04403939717946805,0.05664601079626167,0.04401394501699607
1991-03-01,0.09008053566486507,0.08800438743215322,0.08208192016891425,0.09356222563379762,0.08128255849448868,0.06864881138660692,0.06614742477498672,0.05010389610568461,0.05997134769572219,0.05048426106628522,0.04259440772583183,0.04047137566163972,0.029451268742787747,0.03675404982319502,0.02972008329750843
1991-04-01,0.08117214691496216,0.07923536317703139,0.07381771798910682,0.08712461809866456,0.07248978208862862,0.058973928468726074,0.056708688551023935,0.042727149769348584,0.05348035180096456,0.04351574858873694,0.03375315318229194,0.031989622983909886,0.02318184922053766,0.030056869326855577,0.02357227784516167
1991-05-01,0.07954966786351786,0.07795460620096599,0.07357138325337055,0.09590047366477389,0.07027725896944875,0.0572547297325851,0.055363563741613615,0.04395793875864243,0.06127550472951179,0.046359887125215,0.03225012994959489,0.03083209074064686,0.02390504838557262,0.033015570971307376,0.0248764692202908
1991-06-01,0.07705634740826864,0.07493829378019075,0.06902703683210272,0.08330421374032865,0.06636011762969515,0.054639918124699254,0.05223116928388744,0.03756087346301095,0.048405134120836135,0.03927597654185336,0.030005932491855843,0.028189223174092757,0.019268983973739478,0.025729530566674486,0.019957134302242482
1991-07-01,0.07638212430546697,0.07458567748897284,0.06962896119079807,0.08962333296178293,0.06837553566324076,0.05393860328785114,0.051868300555799725,0.03939703326021155,0.05442229848802977,0.04013662701804036,0.02941279879849272,0.027887935038930795,0.020454305572932957,0.028361701152922157,0.020807062005481772
1991-08-01,0.07321891208002354,0.07214588198821038,0.06939418312420813,0.09894213015731973,0.07126989214652699,0.05068190625640829,0.04937706370847662,0.042317307200862436,0.06515297497210261,0.04082335000414471,0.026708616053911793,0.02584756913531577,0.022167870283261382,0.03257732975636595,0.021719765474843927
1991-09-01,0.07200465683698631,0.0715484651328414,0.07071861969901713,0.10923531672140069,0.07264479605605555,0.04944680371591378,0.04877231818485392,0.04658924139139959,0.0777168829711442,0.04502737042407848,0.02570517320799613,0.02535979474800658,0.025016712214973546,0.03826666800295665,0.024521952688651892
1991-10-01,0.057884274029732445,0.05780539512712296,0.05824127987558612,0.11045725422905467,0.05464503218773472,0.035748578209139494,0.03547668278236261,0.03664921878210402,0.07710893311802348,0.0396320771557212,0.015470125838621403,0.015443948570741446,0.01706259288165213,0.030863853183967123,0.01805625782866986
1991-11-01,0.04459963016001537,0.04462514485927201,0.04542179638786044,0.10102248761764332,0.04344741198863282,0.024139637211961197,0.023987754166816068,0.02590655850685943,0.06610804330083664,0.027419302405486026,0.008288305626945358,0.008317600588480351,0.009903255652451882,0.020922275226963962,0.010337835560438068
1991-12-01,0.04452017209386972,0.04474348173866629,0.04618644993770824,0.09496104082257717,0.05180986062857455,0.02407446666945077,0.0240846434583657,0.02750800162983334,0.06410034563838067,0.023854028728688356,0.008252507858927772,0.008371171519422595,0.010729785843509206,0.021143903548412276,0.009758657186110327
1992-01-01,0.037271664262775644,0.03674709435010629,0.03578888982087739,0.06700374453334577,0.03205116988685778,0.018368005964286744,0.017823622566671447,0.016133871888213136,0.03528069120573804,0.01852513203032342,0.0053407159600505506,0.0051705048951019295,0.0049286333917492545,0.00975717794549161,0.0054615987095246316
1992-02-01,0.0400298994715675,0.039348086811111564,0.03791036797238479,0.0650276029240947,0.03738015940204112,0.020482304828304956,0.01979444282289865,0.01712938424846759,0.033895417918172396,0.017425031696817465,0.0063666064782350665,0.0061186955810360105,0.005471942673477777,0.010101710368966269,0.005569871738577073
1992-03-01,0.04112857868535889,0.0399154328937958,0.036888401964785746,0.05292019545958858,0.035257313225080925,0.021344431305833505,0.02023298890852656,0.014727007629018046,0.024057140600700178,0.01555946348680697,0.006803234808784517,0.006337352504129536,0.004499067623431188,0.007454046957501237,0.0047085726308835
