,M0_raw_spread_h3,M0_raw_spread_h6,M0_raw_spread_h12,M1_slope_h3,M1_slope_h6,M1_slope_h12,M2_slope_curv_h3,M2_slope_curv_h6,M2_slope_curv_h12,M3_full_ns_h3,M3_full_ns_h6,M3_full_ns_h12,M4_db1_b2_b3_h3,M4_db1_b2_b3_h6,M4_db1_b2_b3_h12
2000-05-01,0.28875229831951715,0.2748580061935374,0.2531615515006709,0.2766343259927455,0.2622686141615902,0.24161430304987386,0.4079301797040635,0.3261410515769449,0.2012253575327378,0.1931719909833552,0.1339994288743403,0.09663923718994066,0.39446793501530875,0.3321897122838374,0.20176365186887307
2000-06-01,0.29199056421877434,0.27991569404621863,0.2579285416488859,0.28612217059329403,0.27415147190752,0.2527464754287956,0.33899421226585624,0.30149598179795273,0.23318918812768608,0.17145216678563724,0.14399190024302405,0.13279990641857853,0.33495508108410166,0.3017122830320781,0.2331841531015596
2000-07-01,0.3392795637862397,0.33385860302775017,0.3084293978866266,0.33450452229917393,0.3296155588922466,0.30503621373728484,0.36785229612068937,0.34763369680533485,0.2907633698669013,0.19348000458422915,0.17697310739742178,0.17585028730402735,0.3759677831693249,0.3386690220879966,0.28990518584735214
2000-08-01,0.3797082433114445,0.3804175593121002,0.35284318189673514,0.3761864791098721,0.3779069788308205,0.351380439337746,0.39126280721892426,0.3862976922812991,0.343195070012864,0.20733698601775485,0.2017264643741022,0.21433704719202712,0.4164133916447133,0.3634660052887815,0.3411452681354372
2000-09-01,0.30273824772481656,0.2934824962248303,0.27301311118684557,0.305950108594503,0.2979593654010725,0.27738234721833854,0.26224175912810743,0.27648099780778657,0.29162055531805975,0.1541979660150905,0.16617621716179382,0.20856139177917282,0.23239084027508006,0.3042805726749883,0.29377270385388204
2000-10-01,0.33391826178395834,0.329360176225783,0.3078193246182565,0.3371983388006761,0.33433366607897896,0.3128830369428949,0.289609169448955,0.311700542339479,0.32907679221690567,0.16923129331683218,0.1859308826197289,0.23541307856921967,0.30652280644009305,0.29532496404839426,0.3276461335561025
2000-11-01,0.33049565376144263,0.3268269806872176,0.30649166628767655,0.3377195759760376,0.3364053760049021,0.3158733923997337,0.2538459013348613,0.29757832516762084,0.3482658098198711,0.15243933040163837,0.18627427688669346,0.26280836852968703,0.27512033175591566,0.27665782576889875,0.3465243067979563
2000-12-01,0.2657949898318792,0.2540695096005513,0.238771845526619,0.2775209382808445,0.26803544629641385,0.2517778245966946,0.16364185113236734,0.21565149739835637,0.30052366450657925,0.10496591598022875,0.14718475713673373,0.24435069831293932,0.17358676956555347,0.20549227407185006,0.2996683104323451
2001-01-01,0.12496141661808785,0.10327071650147257,0.09753124747741698,0.13402771355596582,0.1120169265759498,0.10490309522537561,0.06254187149263164,0.08190393405278379,0.13667190970854343,0.04215208712404537,0.06010320902895235,0.11718371254490806,0.05813235535058527,0.08675735575271992,0.13714432863317788
2001-02-01,0.1289584127839764,0.1072911575533042,0.10137410754652332,0.13833682917005907,0.11643928004508297,0.10918383366314066,0.06307644301011997,0.0850265253282887,0.14440359107242168,0.04038927434610178,0.0591946360501304,0.11987402221335325,0.0709850084756892,0.07567904403666044,0.14297841686529228
2001-03-01,0.07181637343726102,0.05254305156628216,0.04982193307365276,0.0786660381934437,0.05818226743829773,0.05435512305698329,0.030421856152355604,0.03963626262386981,0.07639702803202549,0.020838121037200067,0.0303296931264395,0.06782339126025319,0.02764596171342356,0.04283376919367069,0.07690875653536747
2001-04-01,0.04025419312828588,0.025715005578309053,0.02453868433797507,0.0441023907347542,0.028293533374430503,0.02639538081346706,0.01876506250831387,0.01998444918829152,0.03581056041214909,0.013050391851059362,0.015792130672370477,0.03259970924903142,0.014391057648979742,0.025137183491912875,0.03658016801036858
2001-05-01,0.02649622224485524,0.015287101082100981,0.014674297208888671,0.02907856213737752,0.016765686668785845,0.015642847853047055,0.012976566221334996,0.01208360986437151,0.020757843188904234,0.008592588693157132,0.009262951948583087,0.018677142678612542,0.011935901019512134,0.012795646742249162,0.020890403704936552
2001-06-01,0.029613090122878997,0.017559192368530766,0.01682725438522612,0.03221061976401268,0.01907054476078148,0.017791452022680048,0.01568686673609967,0.014249759097541854,0.022839063768966363,0.009669632352184798,0.010049605671306914,0.019405313770162462,0.015156139352344358,0.0143879364585538,0.022885344826447822
2001-07-01,0.0334129259718501,0.02040508705991535,0.01952064975281972,0.037625385831760276,0.023183803433012587,0.02162733118981241,0.011807102184641602,0.014474249495508445,0.03279863876899121,0.009010026975733483,0.012895309858808128,0.03248679678408236,0.011995625575315126,0.01401564963716716,0.032730852903391366
2001-08-01,0.03240409944684677,0.019641833909876363,0.018798610756637336,0.03640439808476445,0.02224293569979257,0.02074973484169151,0.011825757742978147,0.014079103571511308,0.03107826217023893,0.008198074837201294,0.011444265129641563,0.029157010681253075,0.012696495480394103,0.012911309333371574,0.030871735489368415
2001-09-01,0.007835424986372585,0.0033168630187875147,0.003254133209597694,0.009633513182468337,0.004131796462496398,0.003869427742910863,0.0013310963413831723,0.0018449609956849122,0.007878975227351604,0.00155516771263751,0.0028081777112847353,0.011205863557673529,0.0009708223272268548,0.0024121189179431525,0.00807274826465706
2001-10-01,0.009241007894472467,0.004083102282566003,0.003992743410109934,0.011203861018356525,0.005008046464886002,0.004686520411329232,0.0017863416765275387,0.0023701075785301723,0.009068248237704994,0.001511575555750784,0.002617395053745451,0.010648136717853349,0.0024626751731087544,0.0016865600977424336,0.008830414201699726
2001-11-01,0.004294738699632388,0.001552289153380726,0.001542365573472419,0.005135119162817799,0.0018496952302988353,0.001738831586087634,0.0011299607096110426,0.0009979114167381104,0.002980760690712749,0.0009147022386501399,0.0010904316088453457,0.003548870807590766,0.0006786159732002794,0.0015595596069962084,0.0031108792108695328
2001-12-01,0.003262039795364784,0.00109306134661272,0.001093303861418907,0.003804470978712795,0.0012568113348631375,0.0011865389191454657,0.001179104025342262,0.0007826401303448873,0.0017167466582699287,0.0008306381311676226,0.0007449339766131453,0.001894193419376388,0.0008470891409070895,0.0010358420881236255,0.001777765407657553
2002-01-01,0.004057281210548001,0.0014373642472128372,0.0014197877608553577,0.004622732276684103,0.0016096570483584264,0.0015066470838824852,0.00180582503313713,0.0011037920764505914,0.001976013632566274,0.0010501457104410208,0.0008406494947973733,0.0018734031317142528,0.0016422241741553506,0.00115996789374114,0.0019937306341507224
2002-02-01,0.003950237423897757,0.0013833182165476799,0.0013571786871741408,0.004620714266480475,0.0016015980694113988,0.0014889185698605395,0.0013327549102716747,0.0009618209241959453,0.002131183588178509,0.0009579199754356309,0.0009289796689869961,0.002391649500357646,0.0010100876407259758,0.001212499259820189,0.0021985058973736185
2002-03-01,0.0034730229592538366,0.0011752039195457845,0.0011443135674853193,0.0038003446939006277,0.0012463636352468411,0.001148453167782515,0.0023925475026405378,0.0010575276120302413,0.001242323597536419,0.0012103370112052476,0.0006768347395300315,0.0010377231836199443,0.001617155395287881,0.0014936679832578297,0.0013005321868458444
2002-04-01,0.003367645519702688,0.0011305090870892525,0.0010945497450984682,0.0038846015246530095,0.0012822375537440611,0.0011741103597878914,0.001352350600007285,0.0008366588310077597,0.0015493023873162828,0.0009284813417550691,0.0007684367420855299,0.0016916660839536757,0.0011413922023012634,0.0009481192117937341,0.0015760593280279784
2002-05-01,0.00300635809231433,0.0009805170591741213,0.0009461971627167424,0.0035442713493289285,0.0011418399243002784,0.0010403570094811706,0.000974274953895473,0.0006725246326847092,0.0014756259805200143,0.000799379338576789,0.0007551112309037271,0.0018577279785781835,0.0007205757268232076,0.0008664451750487451,0.0015208237364221348
2002-06-01,0.002451228549219979,0.0007580103019737391,0.0007293111202855433,0.003045401874338504,0.0009409831176266681,0.0008523640113367889,0.0004634523821235349,0.00043086527856622695,0.001442539526898607,0.000557571970301545,0.0007353163816107431,0.002416236892421733,0.00034625353393993294,0.0005492798903458377,0.0014834074567117272
2002-07-01,0.0022119306333367966,0.0006663026202908165,0.0006375841969377635,0.0030119711412425016,0.0009292508239696634,0.0008357443759044088,0.00014619984506699136,0.00026536737259428965,0.0019253000419840716,0.0003669698545539858,0.0009420867422204722,0.005036490527796759,0.0001092112404830546,0.0003392056027129448,0.0019763014412291003
2002-08-01,0.0040870537588083245,0.0014531159824003935,0.0013699663110607959,0.005377363587477247,0.00195680454100119,0.0017496955210340587,0.0003535674459825673,0.0006345185627629414,0.003660363971940498,0.0005746844107331733,0.0014196019601928746,0.007098471767095385,0.0004950434365009297,0.00044977570072390465,0.0035509573401711655
2002-09-01,0.004513834548261378,0.0016492313952916296,0.0015513008781699947,0.00621803417572162,0.002359096560085451,0.0021076526146600444,0.00021433082713157744,0.0005929740446132038,0.005143186649706044,0.0004738258315048681,0.001761730452455052,0.011559006739509969,0.00022584133126259435,0.0005592703715240807,0.005124003706974488
2002-10-01,0.002005590917166942,0.0005904039100662438,0.0005600346643876291,0.0029266107690764783,0.0008992995036768731,0.0008004870209342292,5.703500390869339e-05,0.00017815881232363342,0.0022590831670952966,0.000229667732994549,0.0009872221324291688,0.00750991747467706,2.7909671993259733e-05,0.000328887412164709,0.0023994886352472185
2002-11-01,0.0019646422851868515,0.0005764818112594674,0.0005467486309761526,0.0026112658966657657,0.0007789759708427429,0.0006929739672946624,0.00017667346479962977,0.00025368504126968615,0.0014275313061169615,0.0002910504442418113,0.0006120536686763426,0.00298783138653047,0.0001894687092194081,0.0002300461778783056,0.0014187963280171587
2002-12-01,0.002214957028763223,0.0006730379101209734,0.0006371622597821886,0.0031081556255212325,0.0009772441645868241,0.0008695355361598238,9.976920426701805e-05,0.00023561171866126406,0.002166884099262588,0.00024315393394645795,0.0008200190433545235,0.00554931734809883,9.470101806507267e-05,0.00024239617000920236,0.002178389190158695
2003-01-01,0.0020516712407606342,0.0006114792541235136,0.0005791106485473205,0.002802127822003843,0.0008569208741758576,0.000762003310988809,0.00013090410038645603,0.00023975281831289057,0.001728635384473755,0.0002510172777287221,0.000669289893146997,0.003933017535271365,0.00011184716429392024,0.0002705414610125292,0.001754069564366815
2003-02-01,0.0025974340173660665,0.0008249732436703608,0.0007790457569003413,0.003619745738133301,0.001190475447248037,0.0010594565670925564,0.0001217746455084927,0.00029266698672605955,0.0026010186861025737,0.0002674196353068156,0.0009099127352305607,0.006199693502367205,0.00011875310920389824,0.0002942483139371276,0.0026084575752854267
2003-03-01,0.0017591925914183981,0.0005036864481108677,0.000478177683002391,0.002513361776749069,0.0007463995525922011,0.0006642676227482822,6.662517270806281e-05,0.00016591605630127525,0.0017388440160818368,0.00018961139624106636,0.0006778376939163482,0.004955049632890003,4.380977042465178e-05,0.00023766024195014462,0.0018028877572930436
2003-04-01,0.0019446704951836674,0.0005727260696993863,0.0005427629546592149,0.00272216955284167,0.0008280181451882262,0.0007368750408293125,9.230556820877816e-05,0.00020323398883414392,0.0018119559246625812,0.0002144333724720676,0.0006801239564529697,0.004598225734514086,8.640360388790526e-05,0.000211451103570882,0.0018235804880330122
2003-05-01,0.003688872031087992,0.0012899636856446624,0.001212643703001689,0.005129209532194305,0.0018654233105556946,0.00166252884977962,0.00016121106994735357,0.00044824054008490885,0.0041223897675008786,0.00031183560610747747,0.0011994250159179341,0.008854369981667203,0.0002272571629396039,0.0003213847177872371,0.004008415289111591
2003-06-01,0.002055404235921609,0.0006160284059721366,0.0005831387852430485,0.0029000597852860736,0.0009008040719947214,0.0008016647931828867,8.674807688891601e-05,0.00021021715301257937,0.0020287164424287007,0.00018773345100041777,0.0006566631809885995,0.0049191681306774435,6.006739200114879e-05,0.00028765458939713037,0.0020935829056268744
2003-07-01,0.0028913321151041223,0.0004542781786806093,0.00010382927700587702,0.003477472226631778,0.0005803586873915417,0.00014634574878927216,0.0024572539303010766,0.0011385993673651827,0.00020337588590530736,0.005367147355065931,0.003199577340798037,0.00024309247594646403,0.00113898987471554,0.0030792792526024306,0.00018517175847363257
2003-08-01,0.004379264405179075,0.0008361307000355012,0.00022109587492290895,0.005049356897640395,0.001006492872055142,0.00028823970217892436,0.0038534119817434168,0.0016879351367449585,0.0003718063963637008,0.005752236578866507,0.003165549440124215,0.0004171082176721636,0.004404635793901217,0.0013706326583163833,0.0003760753686828804
2003-09-01,0.0051943418230076185,0.001075099075781509,0.00030167892464299666,0.006262607937893715,0.0013823239941036169,0.0004255440679740695,0.00435752811651644,0.0026924074346514663,0.0005853913457594324,0.007890556048711053,0.0059616292861810775,0.0006684487109214234,0.004548493264696729,0.0025378804213369607,0.0005856459722284612
2003-10-01,0.004498936014827737,0.0008737012526999883,0.00023367329624362278,0.005265818587173285,0.001075384002276187,0.00031294918677983224,0.0038854400667168282,0.0018883900206369503,0.00041106163311983623,0.006254647378310286,0.0037835361538649005,0.00046474307976455747,0.0031632383464148548,0.0024870656032543537,0.00039940852317614983
2003-11-01,0.005276189717952822,0.0011020153133675318,0.0003119961292633978,0.005995493750241372,0.0012999781887204384,0.00039598085093058217,0.004686514846217597,0.00204476256807595,0.0004954877362584963,0.005986875936473146,0.0032161240685871432,0.0005409963919136761,0.004719930004782853,0.001997947053207327,0.000493760099108213
2003-12-01,0.0048326470926402295,0.0009725597255657208,0.0002676242566126104,0.0056081717096942325,0.00118255251540111,0.00035291671428093794,0.004196133622947862,0.001994380982830736,0.0004560718010002179,0.00617102108163579,0.0036177106058137127,0.0005080940153297187,0.0036657952518851797,0.002385570292157728,0.00044687856128031715
2004-01-01,0.005633170594027476,0.0012176707872437124,0.00035322203044199115,0.006476614730639803,0.0014619080306197461,0.00045773040755611873,0.004929752078402603,0.002384214949428368,0.0005815778445097008,0.006470644974349732,0.0038241543378572766,0.0006352162802365408,0.005019701610184304,0.0022969210484699858,0.0005803287573581058
2004-02-01,0.006313180808980698,0.0014396850123921522,0.0004343812279251295,0.007388977492044278,0.0017746307299051577,0.0005805424991168865,0.0054140611144427595,0.0030676889288036298,0.000755576597232041,0.007738095737614803,0.0052936623219507544,0.0008312121321912145,0.005160265697279677,0.0032634893108141397,0.0007481979620566928
2004-03-01,0.006812516538085548,0.0016105638678018922,0.0004991245347554207,0.008061775553209544,0.0020178037721426756,0.000679882039978367,0.0057647683140447875,0.0036076449473396435,0.0008977224958675397,0.008632329326886711,0.006454325209534433,0.0009908452385353067,0.005544962738389561,0.0038056388120211487,0.000889971466076925
2004-04-01,0.005109218941589678,0.0010662783177798067,0.0003000875314753052,0.005645204547904383,0.0012082875692618045,0.00036264844822816176,0.004646538573603517,0.0017157558621530298,0.000432468184963845,0.005077781358613768,0.0022984842617244307,0.00046294107822694144,0.0035067896875572413,0.002485403644493577,0.000416447863656686
2004-05-01,0.006319993256232111,0.0014538365378000385,0.00043998052991796896,0.00682555572853905,0.0015959725526779587,0.0005100095835853378,0.005877769126630254,0.0020925188790162853,0.0005853896706401277,0.005501242735366445,0.0023607587006237206,0.0006113857816011706,0.005369275905141506,0.0023195563276404933,0.0005767888617246674
2004-06-01,0.009158487121734926,0.0024856970180849422,0.000852710934788255,0.00986583516967895,0.0027241116472863963,0.000982228242056206,0.008522455093210084,0.0035336682649465363,0.001118952239448141,0.0076245892508500605,0.003728547565298881,0.0011527039907791286,0.008006765911054575,0.0037739116011687793,0.0011068232731561711
2004-07-01,0.011272793328420804,0.0033531283662451778,0.0012338350855220384,0.012198800775125869,0.0037022479928840763,0.0014310561645311509,0.01042685731071757,0.004868191870299632,0.0016382419984834916,0.009284578697395796,0.0050551802217683635,0.0016782433486474792,0.010090455531731985,0.005005566344890031,0.0016265786666294258
2004-08-01,0.015818230000855697,0.005445779173459844,0.0022414544004313165,0.017502580013588728,0.00621448128849948,0.002696712757584045,0.014256881031475288,0.008768572281288637,0.0031784076028092976,0.013529377817464796,0.00954134322120611,0.003253511746578489,0.01528251589987161,0.007883851023849501,0.003194876761582898
2004-09-01,0.020526197718002133,0.00789904612103829,0.0035402310629518703,0.022288532920527335,0.008783109739674487,0.0041149507099320064,0.01885817831529883,0.011602913636413656,0.0047052413187796864,0.015340633330141086,0.010661734228964074,0.004699312966555063,0.01940320410180862,0.011028835416197095,0.0047088984800865916
2004-10-01,0.025973842324758696,0.011040921684527543,0.005337644316556028,0.02842535510474859,0.012422118805278349,0.006277903731998185,0.023615668853673433,0.016794116380594474,0.007239750317055612,0.019943274522798586,0.01585161157653851,0.007231296513775743,0.023288805862038506,0.017016159116278688,0.007211949707958843
2004-11-01,0.031123417222656453,0.014276473054980964,0.007312169453397337,0.03326792284342713,0.015548297937419955,0.008250169040916976,0.028998745369445075,0.019436736563502685,0.009182524040826099,0.0220381534365684,0.016325200266503286,0.0090406822926747,0.025985418829807642,0.02233179132641494,0.00905166912321344
2004-12-01,0.04014094570799547,0.020422911511917094,0.011327415338353413,0.04220257863296878,0.021750993542539045,0.012404966207710658,0.0380425166960542,0.025702830804303772,0.013453096871045601,0.024131924820096035,0.017796621236043263,0.012890087693980937,0.04287523252319618,0.021366131634488805,0.013621089113469551
2005-01-01,0.06473928072156325,0.0396088259396785,0.025354304040850567,0.06639995222329252,0.04083029763670162,0.026568171344574423,0.06299567657128774,0.04439568377052155,0.02772251264563249,0.031608957042485585,0.023753969056887196,0.025663986510585244,0.07304917169579447,0.03524721984885985,0.028177775280931412
2005-02-01,0.07659556205035918,0.049939808988102914,0.03359175354430803,0.07775805938751003,0.05079140552782185,0.03458420901575342,0.07537526112400178,0.05336017467535399,0.035530155242572574,0.0365861877725417,0.027314740921452724,0.03274085779767505,0.07058887210620649,0.05757178210490986,0.0352444487497374
2005-03-01,0.08156239545845984,0.05450893645726762,0.037379625527731455,0.08183077112099535,0.05456933619152861,0.03774100169029203,0.08138851471320846,0.05515956281583101,0.038130665663967035,0.036722002157809415,0.02596000359685127,0.03483546452223895,0.07885397569993685,0.05666785933499541,0.037973441472332975
2005-04-01,0.10204556580184926,0.07391935118424103,0.05400184003207058,0.10332973807675278,0.07498846319523608,0.05529404354249198,0.10059100306179702,0.07799544982579612,0.05649651303027121,0.04644796517317017,0.03788632538286318,0.051662892624681454,0.10828668998551488,0.0691512263154621,0.056958121664309525
2005-05-01,0.12296793170161446,0.09501917981983077,0.0730423252843824,0.12464478086803027,0.09658064072545952,0.0748485372583451,0.1209679350422137,0.10067761990316187,0.07648945693850782,0.05453727023511381,0.047941897849989853,0.06971062293385162,0.12977025849714652,0.09010260534674347,0.0770822016802304
2005-06-01,0.15343849535969056,0.12744875692727553,0.1037494677452358,0.15489798758489604,0.12892772230891741,0.10553296553321928,0.15163294703582786,0.1326213468000796,0.10711805288537818,0.06548804415970771,0.06059028772442725,0.09719950946099631,0.16147987202342373,0.1202154414783379,0.10787195937112837
2005-07-01,0.16237997191484072,0.1374276129110032,0.11364640333307885,0.16224607882569664,0.13718643272264047,0.11375475882899233,0.16255381047523498,0.13679270611533018,0.11389731444277168,0.0687377527087763,0.06052565382020539,0.10322847970338372,0.14999420794289198,0.15102005950902886,0.11290835208527461
2005-08-01,0.19151969994784696,0.1704569462338712,0.1467576556770122,0.19327956198443808,0.17247326162916643,0.14906728556073595,0.18914877451072876,0.1771052710912095,0.1510328613281623,0.08464854046307402,0.08434557158740935,0.13784558210067643,0.2003331164383404,0.16204924921728786,0.15201948767700202
2005-09-01,0.16865143490935564,0.1448705470907417,0.12141422182981076,0.16797092173230366,0.1440391116835089,0.12092027909048136,0.1695448941611996,0.14227157443885086,0.12055279104929856,0.07034688722619761,0.061916966323027386,0.10920127495074827,0.15668325680132322,0.15694193913899662,0.11951858929109105
2005-10-01,0.18811414299455992,0.16715641821314942,0.14395020284728738,0.18849838802014496,0.1675820678546851,0.14465114991302802,0.18752641840961876,0.1685355334694849,0.14523961121078338,0.08770254217326484,0.08311974689232388,0.1334099083385618,0.16960831683721378,0.1911555359340688,0.1437109514698482
2005-11-01,0.20367255533448309,0.18548861905579261,0.16294927049171387,0.20436020346462525,0.18633192482005778,0.16403613278824247,0.2026034345654718,0.18810309414625281,0.164899652710628,0.0951534205958664,0.09365712008994348,0.15166720622374036,0.20645890728919292,0.18159358197557446,0.16529520765116723
2005-12-01,0.23524456936342203,0.2230858304401705,0.20246223250168988,0.2353020345760995,0.22329958796250288,0.2027910978538533,0.23492849545198835,0.22342209243402494,0.20300029101089573,0.10492653864147455,0.10614777684440158,0.1860014328503336,0.2518422151895701,0.20045062778423867,0.20459029640332715
2006-01-01,0.24812741433259378,0.23890778925332162,0.2196290770277517,0.24997863169645762,0.2413616415586446,0.22226721588107834,0.24532932894417442,0.24636937515872603,0.22422605343767543,0.12227213645834267,0.1310099024830585,0.2076525442308122,0.2301532501989217,0.2661690984142391,0.22294834707721906
2006-02-01,0.2927474231261946,0.29400283010310446,0.27946347136973476,0.2914306685488093,0.2927414380072386,0.27793161468027283,0.29410227139856204,0.2891996984680044,0.27664820861884165,0.13073739946408036,0.13664603972054024,0.253620249423957,0.3167635153911653,0.25846918695556487,0.2788363925915214
2006-03-01,0.24250105668455246,0.2328261714868186,0.2141667442245352,0.2430181388838598,0.23363498874386496,0.21508540585435132,0.2415046817894697,0.23500435660270408,0.21571124865940722,0.11987001109073164,0.12340387095768723,0.19927101578050777,0.20910070409023374,0.28095388881975425,0.21263853996559745
2006-04-01,0.20968640965999935,0.19383159859124438,0.17357592080817547,0.21167534101664465,0.19626932451481427,0.17628682586010974,0.20669067450900558,0.2014823130224941,0.17825635159933578,0.11378239029516152,0.11706385427953842,0.1660590033629457,0.1852668413886398,0.23003243240314564,0.17643530396457446
2006-05-01,0.22730326198142553,0.21551037073625684,0.19667308969411396,0.22831991315064293,0.21687292042216566,0.198214455401498,0.2256393413482085,0.21954335601899205,0.19926529785331093,0.1196463608587559,0.12281857047270583,0.18445530348749045,0.22811607796639438,0.21479488435837035,0.1995163153535371
2006-06-01,0.24412961464759841,0.23625366444762125,0.21918281151694968,0.2431407716808986,0.23523411395235705,0.21811695645143708,0.24524156829756233,0.23259403496664466,0.2173553331339178,0.11886425784367172,0.11833858440297063,0.19829426742195183,0.2559096614615839,0.21742561158737111,0.2181351085494962
2006-07-01,0.2657198723697092,0.2629130755609636,0.24849256134436387,0.2683869079685347,0.26652963608042585,0.252345611248869,0.26141887942721487,0.27373608210055156,0.2548681619717409,0.14380276114136925,0.15944314883501304,0.23483625885252124,0.2643962033703074,0.26912909654014405,0.2551881179933453
2006-08-01,0.28755991855220003,0.2899880955964235,0.2789264011418643,0.291929506343204,0.29588907549695315,0.2852040486770889,0.2805753547885995,0.3080713587858239,0.28914313674247505,0.15715297380230714,0.18359393068349866,0.26552035208058633,0.3007026250473389,0.2812297780493452,0.29066375715847925
2006-09-01,0.27571598158460886,0.2754647480211304,0.2635481854063014,0.27818000069824955,0.27889512372933595,0.2671692858742022,0.2716302863516594,0.2856783997061726,0.2694266941129244,0.13663483557320022,0.15274710216700843,0.24263258180986658,0.29206053492348116,0.2591027557306582,0.2712553527446194
2006-10-01,0.3107067495437248,0.32026411540987704,0.31340893624661337,0.3156192794824232,0.3270324829060505,0.3206041469956257,0.3025317000246839,0.3406216965951441,0.325074522667962,0.16675046821862866,0.20098085418575357,0.2953406056388355,0.30548391640665873,0.33650479977734105,0.32553520377002265
2006-11-01,0.3302822271257863,0.34614105537087514,0.34269748065037553,0.3353673883565185,0.3533150084618131,0.3502757407000053,0.32113321262898886,0.3674649179121092,0.35484729720872393,0.17267415182102214,0.2129345674308935,0.31984816227429785,0.34284022937846276,0.33846783550730625,0.3573626938268466
2006-12-01,0.2819812297445071,0.28529462821614393,0.275134619902637,0.28387918062961337,0.28815488369946474,0.2781046988366119,0.2781264946732056,0.29353523639751267,0.27984965177511717,0.1371354852863147,0.15360947834706418,0.24628138604038596,0.27000080744495036,0.30370342586665455,0.2792520008947559
2007-01-01,0.2812190257932694,0.28503901134073634,0.27515031970820636,0.2834717468060667,0.28838621532281566,0.2786684978049595,0.2764141927726932,0.29466300033973514,0.28062564051092986,0.1416583139874697,0.1597789957662667,0.24659090390187222,0.2696696180352559,0.3030883194147321,0.2800205782194867
2007-02-01,0.3100317438953454,0.322662590036725,0.31723502101634515,0.3157600925602442,0.330709744726383,0.3259468013756521,0.2978950205641392,0.34594383130650397,0.3311547295258071,0.16627173665202427,0.2065484192576001,0.29255021646483703,0.314993894680158,0.32010620814345125,0.33248007763824394
2007-03-01,0.26707613183321854,0.2681703635213537,0.2570120466632846,0.27335567985483566,0.2766028307132749,0.2662683874863406,0.2538603144267171,0.29262815943476905,0.27178701473440636,0.1490582064083752,0.18229091081622134,0.24040727729516864,0.24504601165741446,0.30668832691237063,0.2708255153953062
2007-04-01,0.26009098953854204,0.259435152861481,0.2481812549637456,0.2648063507976219,0.2658008176050803,0.25522306232165526,0.24967854840387166,0.27704867707622327,0.25912435057416494,0.1352095551766771,0.15894625392672357,0.22472134186162362,0.2617272944232367,0.25873524050244834,0.2610753942769694
2007-05-01,0.23473375220848441,0.2277935453585906,0.21406079980668208,0.23558922971152435,0.2291247387584341,0.2156546625800536,0.23224851969957877,0.2311046512955624,0.21647053566110824,0.10938549143852938,0.11306525474934792,0.18150741424738293,0.2283415092005182,0.2356928940632958,0.21605280308504604
2007-06-01,0.2026223320644996,0.18844950657992232,0.1715793184496111,0.20284875627322413,0.188859745480969,0.17226803171834587,0.20171891853490542,0.18942961441326522,0.17263857228593188,0.0924045055319917,0.08931003401000748,0.14275721445968043,0.19597935011677386,0.19628134792106522,0.17204138007270653
2007-07-01,0.24187725219288858,0.2370244107261043,0.22478057693951303,0.24802273093471727,0.2451246563279632,0.23386228163483624,0.22614898045516058,0.25804445361504424,0.23838694627425783,0.13587300623699816,0.16276847327127625,0.20792146886104024,0.22787653467060004,0.2551069124331375,0.23872394808526792
2007-08-01,0.15476139220794105,0.1321060084227773,0.11262562198274823,0.15885504433279252,0.13673094123918716,0.11769538243281702,0.14474857732427399,0.14371276834866303,0.1197462092924429,0.0773228948494835,0.08082535858508927,0.10103850971611944,0.1537851140904074,0.1299836224152408,0.12042853201163839
2007-09-01,0.126085651248599,0.10033799675526373,0.08090422244552298,0.12909453519292102,0.10344032115136503,0.08428253446570566,0.1188965852744609,0.10772242785989294,0.0854674054091325,0.05981237507203377,0.056980961435085895,0.07074679184147428,0.11873797303959344,0.10714676543296148,0.08545903273863359
2007-10-01,0.14705356165787486,0.1234327703778047,0.10380722217866545,0.1520218585180998,0.12895306339700563,0.10974541917915581,0.13439997414246518,0.13588069138223213,0.11107402390473459,0.07583298499791329,0.0811040143612467,0.09379082326401755,0.1355277254559012,0.1337947069337575,0.11111531679578618
2007-11-01,0.10474623469188443,0.07801726391538608,0.059695584835880215,0.1124061836986402,0.08571122175297852,0.06723402334005338,0.08601944882336282,0.09568933006701413,0.06791314718863406,0.06381945342554035,0.07690955892355562,0.06196810197480435,0.09038558975532957,0.08901089835757842,0.06790063705737398
2007-12-01,0.09354622875770086,0.06683449286803005,0.04948026083885643,0.09948989863800695,0.07252536392426523,0.05496760567723973,0.07899462830321236,0.07989190201873947,0.055461024397405974,0.05227350786519952,0.0574826238584013,0.04913200690925055,0.0804687926889126,0.07760873631994084,0.055457690398762784
2008-01-01,0.03204081179155132,0.014894328040240986,0.007828023432852748,0.03553644708484503,0.01710878509089025,0.009424119439740971,0.024312307662404078,0.020209103338490263,0.009574771355553324,0.021202761589558302,0.020537903882600475,0.009716603612505738,0.02321493438292819,0.021719257013916086,0.009577045524908966
2008-02-01,0.02407991847763678,0.009900455005590171,0.004716355239453361,0.02839172119301383,0.012406855937041867,0.00634146005357093,0.015306779180246713,0.016181161889758565,0.006502340359817844,0.025815644911616822,0.03178797743540797,0.008322652521699527,0.012259747621941933,0.022762312739247965,0.006508244125278845
